strategy,date,code,name,industry,amount,buy,sell,ret,equity_after
C_limit_up_conservative,2025-03-19,sz.002553,南方精工,C36汽车制造业,2731677295.15,21.2,21.0,-0.010933962264150941,2815076.8714452027
C_limit_up_conservative,2025-03-20,sh.600797,浙大网新,I65软件和信息技术服务业,5336146972.43,13.6,13.5,-0.008852941176470562,2806769.6347951535
C_limit_up_conservative,2025-03-20,sz.002093,国脉科技,I65软件和信息技术服务业,3967826090.0,15.88,14.31,-0.1003664987405542,2712589.831704331
C_limit_up_conservative,2025-03-20,sz.002559,亚威股份,C34通用设备制造业,2631201190.37,13.12,12.99,-0.011408536585365723,2701884.529211498
C_limit_up_conservative,2025-03-21,sz.002553,南方精工,C36汽车制造业,2930579850.11,25.65,25.88,0.007466861598440623,2722059.127046088
C_limit_up_conservative,2025-03-24,sh.600580,卧龙电驱,C38电气机械和器材制造业,6342639349.41,29.37,30.49,0.036634150493700945,2755299.234950408
C_limit_up_conservative,2025-03-24,sz.002681,奋达科技,C39计算机、通信和其他电子设备制造业,3158879212.02,9.13,9.12,-0.002595290251916903,2752944.390444553
C_limit_up_conservative,2025-03-24,sh.601890,亚星锚链,C37铁路、船舶、航空航天和其他运输设备制造业,2908288226.17,11.42,10.58,-0.0750551663747811,2684842.856890408
C_limit_up_conservative,2025-03-25,sz.002553,南方精工,C36汽车制造业,2697649754.27,25.4,25.37,-0.002681102362204589,2677644.5183646507
C_limit_up_conservative,2025-03-26,sz.002204,大连重工,C34通用设备制造业,4413181869.15,8.57,8.0,-0.06801108518086346,2616941.348557127
C_limit_up_conservative,2025-03-26,sh.601608,中信重工,C35专用设备制造业,3234120837.37,6.11,6.23,0.018139934533551616,2633132.1139795464
C_limit_up_conservative,2025-03-26,sz.002553,南方精工,C36汽车制造业,2238989960.42,27.94,27.67,-0.01116356478167496,2623168.0946318596
C_limit_up_conservative,2025-03-31,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,4209359013.02,11.86,12.07,0.016206576728499178,2644424.3821305605
C_limit_up_conservative,2025-03-31,sz.300687,赛意信息,I65软件和信息技术服务业,2025537170.8,32.65,31.1,-0.04897320061255733,2580191.913461128
C_limit_up_conservative,2025-04-03,sh.601933,永辉超市,F52零售业,2779952494.51,5.1,5.05,-0.011303921568627416,2565608.7699502422
C_limit_up_conservative,2025-04-03,sh.603169,兰石重装,C35专用设备制造业,2285751933.58,9.56,9.3,-0.028696652719665205,2528587.334304901
C_limit_up_conservative,2025-04-07,sz.002549,凯美特气,N77生态保护和环境治理业,2346086505.15,11.12,10.8,-0.03027697841726601,2452029.350157979
C_limit_up_conservative,2025-04-08,sh.600536,中国软件,I65软件和信息技术服务业,3984882428.83,49.75,49.75,-0.0015,2450803.3354829
C_limit_up_conservative,2025-04-08,sh.600598,北大荒,A01农业,3069493236.99,17.25,18.43,0.06690579710144934,2505488.3282123893
C_limit_up_conservative,2025-04-08,sh.601933,永辉超市,F52零售业,2927295197.16,5.7,5.99,0.049377192982456075,2545846.437019522
C_limit_up_conservative,2025-04-09,sz.000066,中国长城,C39计算机、通信和其他电子设备制造业,5328848147.15,16.49,16.49,-0.0015,2544573.513801012
C_limit_up_conservative,2025-04-09,sh.600598,北大荒,A01农业,4837095089.88,18.98,17.3,-0.0900142255005269,2468186.0487104827
C_limit_up_conservative,2025-04-09,sh.601888,中国中免,L72商务服务业,4408998942.23,66.87,69.0,0.030352848811126043,2493943.9460435486
C_limit_up_conservative,2025-04-10,sh.601138,工业富联,C39计算机、通信和其他电子设备制造业,4527281724.73,17.96,17.65,-0.018760579064588112,2478348.0018494152
C_limit_up_conservative,2025-04-10,sz.002027,分众传媒,L72商务服务业,3779808065.32,7.18,7.2,0.0012855153203342197,2479416.669566313
C_limit_up_conservative,2025-04-10,sz.002276,万马股份,C38电气机械和器材制造业,3556641204.51,14.66,14.4,-0.019235334242837687,2463426.0544379633
C_limit_up_conservative,2025-04-11,sz.300661,圣邦股份,C39计算机、通信和其他电子设备制造业,3585703969.02,114.49,117.2,0.022170189536204143,2518040.6769732763
C_limit_up_conservative,2025-04-14,sz.002155,湖南黄金,B09有色金属矿采选业,2432521577.21,25.2,25.22,-0.0007063492063492092,2517151.368956409
C_limit_up_conservative,2025-04-14,sz.000062,深圳华强,F51批发业,2392585167.76,25.51,26.68,0.04436436691493523,2573007.009206396
C_limit_up_conservative,2025-04-15,sz.002165,红宝丽,C26化学原料和化学制品制造业,2873442048.61,8.95,8.74,-0.02496368715083791,2508775.2671916545
C_limit_up_conservative,2025-04-16,sz.002165,红宝丽,C26化学原料和化学制品制造业,2996103680.06,9.85,10.35,0.04926142131979688,2632361.1026254687
C_limit_up_conservative,2025-04-17,sz.002261,拓维信息,I65软件和信息技术服务业,3894439412.23,28.38,28.8,0.013299154334038223,2649865.190908836
C_limit_up_conservative,2025-04-17,sh.603128,华贸物流,G58多式联运和运输代理业,2939489917.17,7.96,7.51,-0.05803266331658291,2573483.72811067
C_limit_up_conservative,2025-04-18,sz.002165,红宝丽,C26化学原料和化学制品制造业,3311105969.9,11.92,11.92,-0.0015,2569623.502518504
C_limit_up_conservative,2025-04-21,sz.002155,湖南黄金,B09有色金属矿采选业,2470624442.31,26.31,26.35,2.0334473584350445e-05,2569649.628489121
C_limit_up_conservative,2025-04-21,sz.002583,海能达,C39计算机、通信和其他电子设备制造业,2453881811.97,12.94,13.23,0.020911128284389513,2596516.491840994
C_limit_up_conservative,2025-04-22,sz.300773,拉卡拉,I65软件和信息技术服务业,4780071230.03,25.55,27.65,0.08069178082191769,2666355.6717277034
C_limit_up_conservative,2025-04-22,sz.002165,红宝丽,C26化学原料和化学制品制造业,4127813193.77,13.3,11.97,-0.10149999999999998,2578506.8637537495
C_limit_up_conservative,2025-04-22,sz.000617,中油资本,J66货币金融服务,2998448123.8,7.9,8.2,0.036474683544303554,2610075.902872905
C_limit_up_conservative,2025-04-23,sz.002648,卫星化学,C26化学原料和化学制品制造业,2106413874.97,17.42,17.65,0.01170321469575192,2640622.181536435
C_limit_up_conservative,2025-04-24,sz.002537,海联金汇,C36汽车制造业,3876452288.4,8.95,9.54,0.0644217877094973,2725678.9823364
C_limit_up_conservative,2025-04-24,sz.002251,步步高,F52零售业,2336677900.44,6.69,6.73,0.004479073243647326,2731592.752416351
C_limit_up_conservative,2025-04-25,sz.002648,卫星化学,C26化学原料和化学制品制造业,5727177603.91,19.15,18.87,-0.016121409921670937,2716913.7102494277
C_limit_up_conservative,2025-04-25,sz.002261,拓维信息,I65软件和信息技术服务业,5650183087.25,30.43,31.15,0.022160860992441578,2737091.8593408475
C_limit_up_conservative,2025-04-25,sz.002251,步步高,F52零售业,2666160916.17,7.36,7.51,0.018880434782608646,2754283.078945729
C_limit_up_conservative,2025-04-28,sh.603605,珀莱雅,C26化学原料和化学制品制造业,2515749612.54,93.18,93.0,-0.0034317450096587585,2744831.0817343695
C_limit_up_conservative,2025-04-29,sh.603986,兆易创新,C39计算机、通信和其他电子设备制造业,5303824251.79,126.72,126.88,-0.00023737373737370152,2744505.306328204
C_limit_up_conservative,2025-04-29,sz.002131,利欧股份,L72商务服务业,2004521042.77,3.77,3.9,0.03298275862068972,2789771.3568399097
C_limit_up_conservative,2025-04-30,sh.603893,瑞芯微,C39计算机、通信和其他电子设备制造业,2736712931.09,170.47,174.5,0.022140523259224498,2820654.855646926
C_limit_up_conservative,2025-04-30,sz.000158,常山北明,I65软件和信息技术服务业,2110392609.78,22.56,23.52,0.04105319148936176,2877919.3645088687
C_limit_up_conservative,2025-05-06,sz.000158,常山北明,I65软件和信息技术服务业,6247857317.31,24.82,25.3,0.017839242546333678,2903589.3152950006
C_limit_up_conservative,2025-05-06,sz.002195,岩山科技,I64互联网和相关服务,2587223997.38,5.67,6.0,0.05670105820105814,2985179.851987486
C_limit_up_conservative,2025-05-07,sz.002165,红宝丽,C26化学原料和化学制品制造业,4092651281.15,13.68,13.3,-0.02927777777777768,2956046.707876423
C_limit_up_conservative,2025-05-07,sz.002915,中欣氟材,C26化学原料和化学制品制造业,2691742189.9,23.57,21.22,-0.1012030123037761,2855343.6434465316
C_limit_up_conservative,2025-05-07,sz.300255,常山药业,C27医药制造业,2673734530.32,28.24,28.2,-0.0029164305949008194,2852441.620162659
C_limit_up_conservative,2025-05-08,sz.002130,沃尔核材,C39计算机、通信和其他电子设备制造业,2430501070.0,21.21,20.99,-0.011872465818010434,2818576.1045294073
C_limit_up_conservative,2025-05-09,sz.002338,奥普光电,C40仪器仪表制造业,3214484213.42,51.65,50.0,-0.03344578896418199,2724306.6029578308
C_limit_up_conservative,2025-05-12,sz.300607,拓斯达,C34通用设备制造业,3662983620.04,37.18,38.95,0.04610623991393231,2787110.3698753724
C_limit_up_conservative,2025-05-12,sz.300581,晨曦航空,C39计算机、通信和其他电子设备制造业,2520306075.36,18.06,18.07,-0.0009462901439644665,2785821.3776316145
C_limit_up_conservative,2025-05-14,sz.002094,青岛金王,C26化学原料和化学制品制造业,3124590522.61,8.97,8.81,-0.01933723522853964,2758886.335989636
C_limit_up_conservative,2025-05-14,sz.002640,跨境通,F52零售业,2647064091.53,5.06,5.23,0.03209683794466428,2803594.3646399477
C_limit_up_conservative,2025-05-15,sh.601866,中远海发,G55水上运输业,2232001535.67,2.87,2.73,-0.05028048780487809,2662628.2723788437
C_limit_up_conservative,2025-05-16,sz.002165,红宝丽,C26化学原料和化学制品制造业,3604542980.93,12.44,12.22,-0.01918488745980701,2637087.1605023993
C_limit_up_conservative,2025-05-16,sh.601008,连云港,G55水上运输业,2452036295.76,7.45,7.4,-0.008211409395973144,2626155.195095502
C_limit_up_conservative,2025-05-19,sz.002190,成飞集成,C36汽车制造业,2519030880.59,39.48,42.2,0.06739564336372866,2685152.3347443216
C_limit_up_conservative,2025-05-19,sz.002651,利君股份,C35专用设备制造业,2392259616.92,15.59,15.2,-0.026516035920461867,2661940.5929157017
C_limit_up_conservative,2025-05-19,sz.300963,中洲特材,C32有色金属冶炼和压延加工业,2032784087.2,29.59,29.61,-0.0008240959783711297,2661219.191604083
C_limit_up_conservative,2025-05-20,sz.002456,欧菲光,C39计算机、通信和其他电子设备制造业,4737789874.8,13.35,13.35,-0.0015,2659223.27721038
C_limit_up_conservative,2025-05-20,sz.002123,梦网科技,I65软件和信息技术服务业,2599600845.02,15.9,16.18,0.016110062893081756,2680659.481484889
C_limit_up_conservative,2025-05-21,sz.002165,红宝丽,C26化学原料和化学制品制造业,4406739140.29,12.79,12.76,-0.0038455824863173325,2677223.2491002963
C_limit_up_conservative,2025-05-21,sz.002074,国轩高科,C38电气机械和器材制造业,3329746385.32,26.65,27.0,0.011633208255159623,2687618.1391033903
C_limit_up_conservative,2025-05-21,sz.002617,露笑科技,C38电气机械和器材制造业,2099145839.76,8.23,8.23,-0.0015,2686277.8093626476
C_limit_up_conservative,2025-05-22,sz.300418,昆仑万维,I64互联网和相关服务,5380878057.71,37.43,38.31,0.022010553032327185,2715841.0394539176
C_limit_up_conservative,2025-05-22,sz.002735,王子新材,C29橡胶和塑料制品业,3165925137.55,17.24,17.26,-0.0003399071925753159,2715384.496879589
C_limit_up_conservative,2025-05-23,sh.601127,赛力斯,C36汽车制造业,10675789482.46,145.87,144.0,-0.014319633920614248,2702423.3928965796
C_limit_up_conservative,2025-05-23,sz.002735,王子新材,C29橡胶和塑料制品业,3254108688.73,18.96,17.53,-0.07692194092827004,2632799.1776077426
C_limit_up_conservative,2025-05-23,sz.300963,中洲特材,C32有色金属冶炼和压延加工业,2486481217.18,33.82,32.08,-0.052948846836191665,2584873.68499886
C_limit_up_conservative,2025-05-26,sh.600105,永鼎股份,C38电气机械和器材制造业,2854245897.9,8.36,8.3,-0.008677033492822837,2577397.339819043
C_limit_up_conservative,2025-05-26,sz.002229,鸿博股份,C23印刷和记录媒介复制业,2737375953.88,17.12,17.3,0.009014018691588856,2585164.039723035
C_limit_up_conservative,2025-05-26,sz.002639,雪人集团,C34通用设备制造业,2142692659.96,10.13,10.15,0.00047433366238897176,2585572.7372569744
C_limit_up_conservative,2025-05-27,sz.002094,青岛金王,C26化学原料和化学制品制造业,2007012521.7,9.0,9.25,0.026277777777777678,2653515.8430748936
C_limit_up_conservative,2025-05-28,sz.002639,雪人集团,C34通用设备制造业,3749974432.9,11.35,10.68,-0.06053083700440526,2599975.9980796357
C_limit_up_conservative,2025-05-28,sz.002366,融发核电,C35专用设备制造业,2966874912.06,7.49,7.77,0.03588317757009346,2631714.85814034
C_limit_up_conservative,2025-05-28,sz.002365,永安药业,C27医药制造业,2051686032.42,24.63,24.03,-0.02586053593179044,2608841.0775385355
C_limit_up_conservative,2025-05-29,sz.002366,融发核电,C35专用设备制造业,5507226687.52,8.24,7.77,-0.05853883495145634,2557934.9051209996
C_limit_up_conservative,2025-05-29,sz.300773,拉卡拉,I65软件和信息技术服务业,3683871638.95,23.75,24.0,0.009026315789473717,2565784.3129244708
C_limit_up_conservative,2025-05-29,sz.300468,四方精创,I65软件和信息技术服务业,3053705099.59,23.11,26.39,0.14042990047598441,2687904.077216603
C_limit_up_conservative,2025-05-30,sh.603686,福龙马,N78公共设施管理业,3002420792.71,17.8,17.8,-0.0015,2683872.221100778
C_limit_up_conservative,2025-06-03,sz.002537,海联金汇,C36汽车制造业,2257657235.02,9.16,8.5,-0.0735524017467249,2585169.597179138
C_limit_up_conservative,2025-06-03,sh.600468,百利电气,C38电气机械和器材制造业,2065523661.04,7.71,8.48,0.09837029831387817,2717176.2526921453
C_limit_up_conservative,2025-06-04,sz.002177,御银股份,C35专用设备制造业,3470846606.85,7.67,7.36,-0.04191720990873532,2679210.7702444363
C_limit_up_conservative,2025-06-04,sz.300003,乐普医疗,C35专用设备制造业,3024486375.65,14.11,13.68,-0.03197484053862504,2650250.3444460463
C_limit_up_conservative,2025-06-04,sz.002657,中科金财,I65软件和信息技术服务业,2659538909.6,26.14,27.87,0.06468209640397854,2708834.5632204576
C_limit_up_conservative,2025-06-05,sz.002104,恒宝股份,C39计算机、通信和其他电子设备制造业,3049472341.42,10.56,10.7,0.01175757575757569,2724759.2270163596
C_limit_up_conservative,2025-06-05,sz.002250,联化科技,C26化学原料和化学制品制造业,2228743559.15,11.97,12.0,0.0010062656641603453,2726122.1306217895
C_limit_up_conservative,2025-06-06,sh.600468,百利电气,C38电气机械和器材制造业,2174997086.78,7.95,7.95,-0.0015,2722032.9474258567
C_limit_up_conservative,2025-06-09,sh.600418,江淮汽车,C36汽车制造业,4660519435.12,38.54,39.55,0.024706538661131205,2744450.28484334
C_limit_up_conservative,2025-06-09,sz.300255,常山药业,C27医药制造业,3531963409.68,52.09,50.99,-0.022617296985985857,2723928.6089841505
C_limit_up_conservative,2025-06-09,sz.002104,恒宝股份,C39计算机、通信和其他电子设备制造业,3336790936.7,12.12,11.72,-0.03450330033003285,2692622.2355530574
C_limit_up_conservative,2025-06-10,sh.600468,百利电气,C38电气机械和器材制造业,2887136756.48,9.62,9.29,-0.03580353430353428,2644419.539264516
C_limit_up_conservative,2025-06-10,sz.002298,中电鑫龙,C38电气机械和器材制造业,2692410453.53,8.45,8.21,-0.029902366863905183,2604161.650307808
C_limit_up_conservative,2025-06-11,sz.003040,楚天龙,C39计算机、通信和其他电子设备制造业,2362806101.67,19.2,18.3,-0.04837499999999989,2541173.490390988
C_limit_up_conservative,2025-06-11,sz.002734,利民股份,C26化学原料和化学制品制造业,2050997367.79,22.61,22.62,-0.0010577178239716254,2539796.256293971
C_limit_up_conservative,2025-06-12,sz.002366,融发核电,C35专用设备制造业,3124379641.61,7.45,7.47,0.0011845637583892134,2541300.5315934205
C_limit_up_conservative,2025-06-12,sh.600366,宁波韵升,C30非金属矿物制品业,2027999489.89,10.57,11.63,0.09878382213812681,2666745.922417832
C_limit_up_conservative,2025-06-13,sz.002190,成飞集成,C36汽车制造业,3156077757.63,36.72,36.36,-0.011303921568627416,2656697.693501009
C_limit_up_conservative,2025-06-13,sz.002550,千红制药,C27医药制造业,2456435018.84,10.23,9.92,-0.03180303030303039,2628427.49304063
C_limit_up_conservative,2025-06-13,sz.002878,元隆雅图,L72商务服务业,2329004037.14,24.93,25.0,0.0013078620136382515,2629590.0716046155
C_limit_up_conservative,2025-06-16,sz.002384,东山精密,C39计算机、通信和其他电子设备制造业,8139324643.12,34.59,34.98,0.009774934952298255,2638158.0955716637
C_limit_up_conservative,2025-06-16,sz.300251,光线传媒,R87广播、电视、电影和录音制作业,5763834881.91,22.1,22.98,0.038319004524886735,2671745.8535224684
C_limit_up_conservative,2025-06-16,sz.300468,四方精创,I65软件和信息技术服务业,5622659170.49,36.68,36.16,-0.015676663031624904,2658004.7877011844
C_limit_up_conservative,2025-06-17,sz.002366,融发核电,C35专用设备制造业,3293921428.18,8.46,8.6,0.015048463356973909,2671337.750251312
C_limit_up_conservative,2025-06-17,sz.002104,恒宝股份,C39计算机、通信和其他电子设备制造业,3219954854.65,14.71,14.7,-0.00217980965329717,2669406.4354197313
C_limit_up_conservative,2025-06-17,sz.002017,东信和平,C39计算机、通信和其他电子设备制造业,2359908979.27,14.6,14.32,-0.020678082191780744,2651085.621597654
C_limit_up_conservative,2025-06-18,sz.002463,沪电股份,C39计算机、通信和其他电子设备制造业,4916992512.82,44.64,45.49,0.017541218637992906,2666586.7124364823
C_limit_up_conservative,2025-06-18,sz.002017,东信和平,C39计算机、通信和其他电子设备制造业,2185222892.17,16.06,17.25,0.07259713574097143,2730740.45334717
C_limit_up_conservative,2025-06-18,sz.002365,永安药业,C27医药制造业,2135808164.68,28.27,28.7,0.013710470463388637,2742856.3303841124
C_limit_up_conservative,2025-06-19,sh.601606,长城军工,C33金属制品业,2192469753.82,16.69,16.71,-0.00030167765128824445,2742028.871928541
C_limit_up_conservative,2025-06-20,sz.003040,楚天龙,C39计算机、通信和其他电子设备制造业,3024280020.93,23.33,23.38,0.0006431633090440716,2742910.658109923
C_limit_up_conservative,2025-06-20,sz.300340,科恒股份,C39计算机、通信和其他电子设备制造业,2147654460.88,20.64,19.25,-0.06884496124031009,2648523.222406057
C_limit_up_conservative,2025-06-23,sz.002104,恒宝股份,C39计算机、通信和其他电子设备制造业,4409944154.61,16.17,16.01,-0.011394867037724242,2638463.365750843
C_limit_up_conservative,2025-06-23,sz.002366,融发核电,C35专用设备制造业,2938438027.85,8.24,8.01,-0.029412621359223345,2612496.69551693
C_limit_up_conservative,2025-06-23,sh.600110,诺德股份,C39计算机、通信和其他电子设备制造业,2556209090.95,5.67,5.52,-0.02795502645502651,2587816.849933892
C_limit_up_conservative,2025-06-24,sz.002074,国轩高科,C38电气机械和器材制造业,4969612079.01,30.53,31.2,0.020445627251883425,2605453.3628371893
C_limit_up_conservative,2025-06-24,sz.002579,中京电子,C39计算机、通信和其他电子设备制造业,2976230140.65,12.65,13.0,0.02616798418972338,2628026.0129755125
C_limit_up_conservative,2025-06-24,sz.002017,东信和平,C39计算机、通信和其他电子设备制造业,2858240888.96,17.77,17.09,-0.03976674169949351,2593722.998229873
C_limit_up_conservative,2025-06-25,sz.300803,指南针,J69其他金融业,7345252152.67,78.72,80.63,0.022763211382113735,2613403.4865216585
C_limit_up_conservative,2025-06-25,sh.601162,天风证券,J67资本市场服务,4529019076.9,4.5,4.7,0.04294444444444451,2650532.1509222453
C_limit_up_conservative,2025-06-25,sz.002537,海联金汇,C36汽车制造业,3858291805.01,11.46,12.25,0.06743542757417093,2708835.0907204426
C_limit_up_conservative,2025-06-26,sz.003040,楚天龙,C39计算机、通信和其他电子设备制造业,2897016177.22,24.34,24.2,-0.007251848808545623,2689191.028195255
C_limit_up_conservative,2025-06-27,sz.002104,恒宝股份,C39计算机、通信和其他电子设备制造业,6137257399.19,19.15,19.0,-0.009332898172323687,2680825.046184564
C_limit_up_conservative,2025-06-27,sz.002579,中京电子,C39计算机、通信和其他电子设备制造业,3615539345.4,13.77,14.39,0.04352541757443734,2719841.100331107
C_limit_up_conservative,2025-06-27,sh.600967,内蒙一机,C37铁路、船舶、航空航天和其他运输设备制造业,3524261760.82,17.59,17.74,0.0070275724843660865,2726140.5952894236
C_limit_up_conservative,2025-06-30,sh.600967,内蒙一机,C37铁路、船舶、航空航天和其他运输设备制造业,3793187861.46,19.35,19.88,0.025890180878552826,2749667.35299356
C_limit_up_conservative,2025-06-30,sh.600435,北方导航,C39计算机、通信和其他电子设备制造业,3425585973.49,15.59,15.59,-0.0015,2748304.282695915
C_limit_up_conservative,2025-06-30,sh.603228,景旺电子,C39计算机、通信和其他电子设备制造业,3357650579.82,41.84,41.79,-0.002695028680688437,2745855.273665284
C_limit_up_conservative,2025-07-01,sz.002384,东山精密,C39计算机、通信和其他电子设备制造业,5233023075.58,41.55,40.25,-0.03278760529482544,2715845.2673620665
C_limit_up_conservative,2025-07-01,sh.601606,长城军工,C33金属制品业,4693665494.11,31.96,31.0,-0.031537546933667115,2686979.420839974
C_limit_up_conservative,2025-07-01,sh.600643,爱建集团,J69其他金融业,2537105838.87,8.16,7.6,-0.07012745098039225,2622792.8104722365
C_limit_up_conservative,2025-07-02,sh.601890,亚星锚链,C37铁路、船舶、航空航天和其他运输设备制造业,2702127297.75,11.33,11.47,0.010856575463371656,2637030.084508077
C_limit_up_conservative,2025-07-02,sz.002549,凯美特气,N77生态保护和环境治理业,2216127768.99,12.46,12.71,0.01856420545746379,2661375.1168110594
C_limit_up_conservative,2025-07-03,sh.601138,工业富联,C39计算机、通信和其他电子设备制造业,7812149978.77,23.28,23.31,-0.00021134020618557162,2661187.6316224183
C_limit_up_conservative,2025-07-03,sz.002579,中京电子,C39计算机、通信和其他电子设备制造业,3329203126.64,15.6,16.24,0.03952564102564088,2696251.8174563004
C_limit_up_conservative,2025-07-03,sz.001298,好上好,F51批发业,3197114497.4,38.68,36.75,-0.05139658738366076,2650656.6178723406
C_limit_up_conservative,2025-07-07,sz.002366,融发核电,C35专用设备制造业,4925163230.89,9.83,9.88,0.0035864699898272025,2655409.8680790085
C_limit_up_conservative,2025-07-07,sz.002537,海联金汇,C36汽车制造业,2715465338.38,11.17,10.99,-0.0176145926589078,2632064.749777779
C_limit_up_conservative,2025-07-08,sh.601138,工业富联,C39计算机、通信和其他电子设备制造业,7483434566.98,26.38,27.0,0.022002653525398153,2651368.8860263703
C_limit_up_conservative,2025-07-08,sz.000617,中油资本,J66货币金融服务,4629928626.09,8.65,8.65,-0.0015,2650052.8536514817
C_limit_up_conservative,2025-07-08,sh.600126,杭钢股份,C31黑色金属冶炼和压延加工业,2843176987.41,9.58,9.58,-0.0015,2648736.8212765926
C_limit_up_conservative,2025-07-09,sh.600571,信雅达,I65软件和信息技术服务业,3190683148.0,21.77,21.08,-0.03319499310978419,2619428.554432623
C_limit_up_conservative,2025-07-09,sz.002342,巨力索具,C33金属制品业,2858880531.76,8.04,8.0,-0.006475124378109319,2613711.5876450753
C_limit_up_conservative,2025-07-09,sz.002640,跨境通,F52零售业,2410645602.85,5.45,5.68,0.040701834862385156,2649647.7372095813
C_limit_up_conservative,2025-07-10,sh.600111,北方稀土,C32有色金属冶炼和压延加工业,7843432262.3,27.01,28.6,0.057367086264346556,2700315.2606464587
C_limit_up_conservative,2025-07-10,sz.002640,跨境通,F52零售业,4091155830.0,6.0,5.89,-0.019833333333333425,2682798.1450504623
C_limit_up_conservative,2025-07-10,sz.002657,中科金财,I65软件和信息技术服务业,3657235113.31,31.79,32.52,0.021463195973576765,2701754.7812653533
C_limit_up_conservative,2025-07-11,sh.600111,北方稀土,C32有色金属冶炼和压延加工业,10049066044.07,29.71,30.99,0.04158313699091215,2739203.927660423
C_limit_up_conservative,2025-07-11,sz.002104,恒宝股份,C39计算机、通信和其他电子设备制造业,6365511709.86,24.02,23.01,-0.043548293089092305,2699984.991303956
C_limit_up_conservative,2025-07-11,sh.603259,药明康德,M73研究和试验发展,6187525899.9,77.15,77.5,0.003036616979909258,2702719.7227854035
C_limit_up_conservative,2025-07-14,sz.003040,楚天龙,C39计算机、通信和其他电子设备制造业,3144184030.63,27.17,26.74,-0.017326278984173882,2655891.6468523946
C_limit_up_conservative,2025-07-15,sz.300502,新易盛,C39计算机、通信和其他电子设备制造业,8097611416.44,157.08,161.71,0.02797542653425006,2680658.214068877
C_limit_up_conservative,2025-07-15,sz.003040,楚天龙,C39计算机、通信和其他电子设备制造业,4035502327.17,29.89,28.5,-0.04800384744061564,2638160.5415907744
C_limit_up_conservative,2025-07-15,sz.002938,鹏鼎控股,C39计算机、通信和其他电子设备制造业,3539465471.72,43.43,43.36,-0.003111789085885329,2635405.6833774513
C_limit_up_conservative,2025-07-16,sz.002017,东信和平,C39计算机、通信和其他电子设备制造业,2320783785.12,18.24,18.7,0.023719298245614084,2697915.6567796674
C_limit_up_conservative,2025-07-17,sh.600418,江淮汽车,C36汽车制造业,6691469646.51,45.49,45.0,-0.012271598153440309,2686879.744515709
C_limit_up_conservative,2025-07-17,sz.000158,常山北明,I65软件和信息技术服务业,5915090674.19,24.26,24.0,-0.012217230008244094,2675892.725808469
C_limit_up_conservative,2025-07-17,sz.002384,东山精密,C39计算机、通信和其他电子设备制造业,3849774315.18,55.31,58.0,0.047134966552160595,2718281.4472227558
C_limit_up_conservative,2025-07-21,sh.600580,卧龙电驱,C38电气机械和器材制造业,5062447013.09,23.11,23.7,0.024030073561228937,2740054.9482683847
C_limit_up_conservative,2025-07-21,sh.600585,海螺水泥,C30非金属矿物制品业,4276640974.28,24.7,25.73,0.04020040485829962,2776480.286500771
C_limit_up_conservative,2025-07-21,sz.300718,长盛轴承,C34通用设备制造业,4217407172.18,95.28,98.55,0.03281989924433254,2806218.1942393007
C_limit_up_conservative,2025-07-22,sh.600585,海螺水泥,C30非金属矿物制品业,7153209167.08,27.17,28.0,0.029048398969451494,2833390.2428065
C_limit_up_conservative,2025-07-22,sh.600089,特变电工,C38电气机械和器材制造业,5005193496.61,14.44,15.0,0.03728116343490312,2868263.269184311
C_limit_up_conservative,2025-07-22,sh.601606,长城军工,C33金属制品业,4768038005.38,32.19,31.96,-0.008645076110593229,2860176.6125602676
C_limit_up_conservative,2025-07-23,sz.002639,雪人集团,C34通用设备制造业,2372425620.28,11.44,11.92,0.04045804195804209,2898748.9943597256
C_limit_up_conservative,2025-07-23,sz.002401,中远海科,I65软件和信息技术服务业,2312625546.46,22.64,21.96,-0.03153533568904593,2868683.4511573766
C_limit_up_conservative,2025-07-23,sh.600619,海立股份,C34通用设备制造业,2211849161.74,15.32,15.32,-0.0015,2867253.362851097
C_limit_up_conservative,2025-07-24,sh.601669,中国电建,E48土木工程建筑业,15856948335.81,7.45,7.49,0.003869127516778427,2870951.2858123574
C_limit_up_conservative,2025-07-24,sh.600010,包钢股份,C31黑色金属冶炼和压延加工业,6569046505.63,2.52,2.59,0.026277777777777678,2896066.3013795535
C_limit_up_conservative,2025-07-24,sh.601888,中国中免,L72商务服务业,4932577447.79,70.84,72.22,0.01798051948051943,2913251.2030283296
C_limit_up_conservative,2025-07-25,sh.600895,张江高科,K70房地产业,3885475786.05,30.58,30.59,-0.0011729888816218157,2911542.597393068
C_limit_up_conservative,2025-07-25,sh.600619,海立股份,C34通用设备制造业,2819514519.69,17.18,16.8,-0.023618742724097752,2877138.9320655707
C_limit_up_conservative,2025-07-28,sh.600276,恒瑞医药,C27医药制造业,9943549096.52,62.04,63.0,0.01397388781431347,2890540.537619863
C_limit_up_conservative,2025-07-28,sh.600392,盛和资源,C32有色金属冶炼和压延加工业,8024869701.51,24.59,23.94,-0.027933509556730296,2863751.0083348984
C_limit_up_conservative,2025-07-28,sz.002281,光迅科技,C39计算机、通信和其他电子设备制造业,5717484247.32,52.58,51.5,-0.02204012932674021,2842613.5036169905
