strategy,date,code,name,industry,buy,sell,hold,ret,equity_after
B_all_open_limit_down,2024-06-05,sh.603863,松炀资源,C22造纸和纸制品业,24.19,21.77,next_open,-0.10154133939644489,517458.30779112206
B_all_open_limit_down,2024-06-05,sz.002269,美邦服饰,C18纺织服装、服饰业,1.07,1.1021,intraday_rebound,0.028500000000000025,520451.54617365
B_all_open_limit_down,2024-06-05,sz.002775,文科股份,E48土木工程建筑业,1.86,1.9158000000000002,intraday_rebound,0.028500000000000025,523444.78455617797
B_all_open_limit_down,2024-06-05,sh.603315,福鞍股份,N77生态保护和环境治理业,9.67,9.9601,intraday_rebound,0.028500000000000025,526438.0229387059
B_all_open_limit_down,2024-06-06,sh.603863,松炀资源,C22造纸和纸制品业,21.77,19.59,next_open,-0.10163780431786856,515736.8219865199
B_all_open_limit_down,2024-06-06,sz.002269,美邦服饰,C18纺织服装、服饰业,1.11,1.1433000000000002,intraday_rebound,0.028500000000000025,518737.5187172705
B_all_open_limit_down,2024-06-06,sh.603580,艾艾精工,C29橡胶和塑料制品业,18.5,16.65,next_open,-0.10150000000000009,508050.8268516148
B_all_open_limit_down,2024-06-06,sz.000702,正虹科技,C13农副食品加工业,4.78,4.9234,intraday_rebound,0.028500000000000025,511051.5235823654
B_all_open_limit_down,2024-06-06,sh.603709,中源家居,C21家具制造业,13.4,12.06,next_open,-0.10149999999999998,500364.8317167097
B_all_open_limit_down,2024-06-07,sh.603863,松炀资源,C22造纸和纸制品业,19.59,20.1777,intraday_rebound,0.028500000000000025,503216.91125749494
B_all_open_limit_down,2024-06-07,sh.603580,艾艾精工,C29橡胶和塑料制品业,16.65,17.1495,intraday_rebound,0.028500000000000025,506068.9907982802
B_all_open_limit_down,2024-06-07,sz.000816,智慧农业,C34通用设备制造业,1.7,1.751,intraday_rebound,0.028500000000000025,508921.07033906545
B_all_open_limit_down,2024-06-07,sz.002256,兆新股份,D44电力、热力生产和供应业,1.4,1.442,intraday_rebound,0.028500000000000025,511773.1498798507
B_all_open_limit_down,2024-06-07,sh.603709,中源家居,C21家具制造业,12.06,12.421800000000001,intraday_rebound,0.028500000000000025,514625.22942063597
B_all_open_limit_down,2024-06-11,sz.002229,鸿博股份,C23印刷和记录媒介复制业,12.03,11.42,next_open,-0.05220656691604314,509251.8661253495
B_all_open_limit_down,2024-06-12,sz.002356,赫美集团,F52零售业,3.3,3.399,intraday_rebound,0.028500000000000025,512154.601762264
B_all_open_limit_down,2024-06-17,sz.000859,国风新材,C29橡胶和塑料制品业,3.82,3.7,next_open,-0.03291361256544495,508783.23013506137
B_all_open_limit_down,2024-06-21,sh.605258,协和电子,C39计算机、通信和其他电子设备制造业,33.5,34.505,intraday_rebound,0.028500000000000025,511683.2945468312
B_all_open_limit_down,2024-06-21,sz.001298,好上好,F51批发业,21.31,21.9493,intraday_rebound,0.028500000000000025,514583.3589586011
B_all_open_limit_down,2024-06-21,sh.600345,长江通信,C39计算机、通信和其他电子设备制造业,19.92,20.5176,intraday_rebound,0.028500000000000025,517483.42337037093
B_all_open_limit_down,2024-06-24,sz.002717,*ST岭南,N77生态保护和环境治理业,0.84,0.8652,intraday_rebound,0.028500000000000025,520433.078883582
B_all_open_limit_down,2024-06-24,sz.002105,信隆健康,C37铁路、船舶、航空航天和其他运输设备制造业,4.67,4.2,next_open,-0.10214239828693789,509861.67929622513
B_all_open_limit_down,2024-06-24,sz.002178,延华智能,I65软件和信息技术服务业,3.75,3.38,next_open,-0.10016666666666668,499494.76138137205
B_all_open_limit_down,2024-06-24,sz.002199,*ST东晶,C39计算机、通信和其他电子设备制造业,7.47,7.6941,intraday_rebound,0.028500000000000025,502444.41689458315
B_all_open_limit_down,2024-06-25,sh.688577,浙海德曼,C34通用设备制造业,31.24,32.1772,intraday_rebound,0.028500000000000025,505308.3500708823
B_all_open_limit_down,2024-06-25,sz.002712,思美传媒,L72商务服务业,3.7,3.33,next_open,-0.10149999999999998,495108.72840792226
B_all_open_limit_down,2024-06-25,sz.002105,信隆健康,C37铁路、船舶、航空航天和其他运输设备制造业,4.2,4.29,next_open,0.01992857142857135,497111.32829811634
B_all_open_limit_down,2024-06-25,sz.002178,延华智能,I65软件和信息技术服务业,3.38,3.4814,intraday_rebound,0.028500000000000025,499975.2614744155
B_all_open_limit_down,2024-06-26,sz.002712,思美传媒,L72商务服务业,3.33,3.4299,intraday_rebound,0.028500000000000025,502825.12046481966
B_all_open_limit_down,2024-06-26,sz.002806,华锋股份,C39计算机、通信和其他电子设备制造业,8.21,8.4563,intraday_rebound,0.028500000000000025,505674.97945522383
B_all_open_limit_down,2024-06-27,sz.001266,宏英智能,C40仪器仪表制造业,22.51,21.06,next_open,-0.06591581519324757,499008.58375649987
B_all_open_limit_down,2024-06-28,sz.300736,百邦科技,O81机动车、电子产品和日用产品修理业,13.33,13.7299,intraday_rebound,0.028500000000000025,501852.93268391193
B_all_open_limit_down,2024-06-28,sh.603050,科林电气,C38电气机械和器材制造业,24.26,22.68,next_open,-0.06662778235779071,495203.3656212724
B_all_open_limit_down,2024-06-28,sh.603586,金麒麟,C36汽车制造业,14.76,13.87,next_open,-0.06179810298102989,489035.808851792
B_all_open_limit_down,2024-06-28,sh.605178,时空科技,E50建筑装饰、装修和其他建筑业,16.42,14.78,next_open,-0.1013781973203412,478918.0907180699
B_all_open_limit_down,2024-07-01,sz.002512,ST达华,C39计算机、通信和其他电子设备制造业,3.11,2.88,next_open,-0.07545498392282962,471690.7393509731
B_all_open_limit_down,2024-07-01,sz.002418,康盛股份,C34通用设备制造业,1.7,1.53,next_open,-0.10149999999999998,461968.7021093963
B_all_open_limit_down,2024-07-01,sh.605178,时空科技,E50建筑装饰、装修和其他建筑业,14.78,15.2234,intraday_rebound,0.028500000000000025,464698.53522648924
B_all_open_limit_down,2024-07-02,sz.002418,康盛股份,C34通用设备制造业,1.53,1.5759,intraday_rebound,0.028500000000000025,467347.31687728025
B_all_open_limit_down,2024-07-03,sz.002861,瀛通通讯,C39计算机、通信和其他电子设备制造业,9.52,9.05,next_open,-0.0508697478991596,462592.54883910104
B_all_open_limit_down,2024-07-04,sh.603171,税友股份,I64互联网和相关服务,30.45,31.3635,intraday_rebound,0.028500000000000025,465229.32636748394
B_all_open_limit_down,2024-07-04,sz.002857,三晖电气,C40仪器仪表制造业,13.52,13.9256,intraday_rebound,0.028500000000000025,467866.1038958668
B_all_open_limit_down,2024-07-05,sh.600076,康欣新材,C20木材加工和木、竹、藤、棕、草制品业,1.58,1.6274000000000002,intraday_rebound,0.028500000000000025,470532.9406880732
B_all_open_limit_down,2024-07-05,sh.603256,宏和科技,C30非金属矿物制品业,7.65,7.49,next_open,-0.0224150326797386,468435.4938863597
B_all_open_limit_down,2024-07-08,sz.002931,锋龙股份,C35专用设备制造业,8.65,8.22,next_open,-0.05121098265895946,463637.6854955086
B_all_open_limit_down,2024-07-08,sz.002713,*ST东易,E50建筑装饰、装修和其他建筑业,2.93,2.64,next_open,-0.1004761092150171,454224.3703267253
B_all_open_limit_down,2024-07-09,sz.002713,*ST东易,E50建筑装饰、装修和其他建筑业,2.64,2.47,next_open,-0.06589393939393934,448238.2437008134
B_all_open_limit_down,2024-07-10,sh.603903,中持股份,N77生态保护和环境治理业,6.08,5.98,next_open,-0.017947368421052545,446629.30432079255
B_all_open_limit_down,2024-07-18,sh.600650,锦江在线,G54道路运输业,12.43,12.8029,intraday_rebound,0.028500000000000025,449175.09135542106
B_all_open_limit_down,2024-07-19,sz.000421,南京公用,D45燃气生产和供应业,5.35,5.05,next_open,-0.057574766355140194,444002.86116795364
B_all_open_limit_down,2024-07-22,sh.600624,ST复华,C27医药制造业,3.19,3.2857,intraday_rebound,0.028500000000000025,446533.677476611
B_all_open_limit_down,2024-07-22,sh.600676,交运股份,G54道路运输业,3.74,3.8522000000000003,intraday_rebound,0.028500000000000025,449064.49378526834
B_all_open_limit_down,2024-07-24,sz.000981,山子高科,C36汽车制造业,0.9,0.81,next_open,-0.10149999999999998,439948.4845614274
B_all_open_limit_down,2024-07-24,sz.002168,ST惠程,C38电气机械和器材制造业,2.51,2.5852999999999997,intraday_rebound,0.028500000000000025,442508.15217600344
B_all_open_limit_down,2024-07-25,sz.000981,山子高科,C36汽车制造业,0.81,0.77,next_open,-0.050882716049382715,438004.9488446617
B_all_open_limit_down,2024-07-25,sh.600817,宇通重工,C35专用设备制造业,8.91,9.1773,intraday_rebound,0.028500000000000025,440527.24531206494
B_all_open_limit_down,2024-07-25,sh.603716,塞力医疗,F51批发业,5.86,6.0358,intraday_rebound,0.028500000000000025,443049.5417794682
B_all_open_limit_down,2024-07-29,sh.600834,申通地铁,S91综合,8.62,8.878599999999999,intraday_rebound,0.028500000000000025,445574.92416761117
B_all_open_limit_down,2024-07-31,sz.002278,神开股份,C35专用设备制造业,4.35,4.4805,intraday_rebound,0.028500000000000025,448114.7012353666
B_all_open_limit_down,2024-08-02,sz.002685,华东重机,C34通用设备制造业,3.7,3.8110000000000004,intraday_rebound,0.028500000000000025,450668.9550324082
B_all_open_limit_down,2024-08-05,sh.603600,永艺股份,C21家具制造业,8.37,8.6211,intraday_rebound,0.028500000000000025,453237.76807609294
B_all_open_limit_down,2024-08-05,sz.002313,日海智能,C39计算机、通信和其他电子设备制造业,6.39,6.17,next_open,-0.03592879499217522,449999.36957715347
B_all_open_limit_down,2024-08-05,sh.600692,亚通股份,K70房地产业,6.2,6.01,next_open,-0.03214516129032269,447102.00432754186
B_all_open_limit_down,2024-08-05,sz.003026,中晶科技,C39计算机、通信和其他电子设备制造业,30.38,31.2914,intraday_rebound,0.028500000000000025,449670.8173712266
B_all_open_limit_down,2024-08-06,sh.605188,国光连锁,F52零售业,6.44,6.6332,intraday_rebound,0.028500000000000025,452233.9410302426
B_all_open_limit_down,2024-08-06,sh.600624,ST复华,C27医药制造业,3.5,3.18,next_open,-0.09292857142857142,443876.48769595736
B_all_open_limit_down,2024-08-06,sh.603900,莱绅通灵,F52零售业,5.51,5.6753,intraday_rebound,0.028500000000000025,446439.6113549734
B_all_open_limit_down,2024-08-07,sh.600686,金龙汽车,C36汽车制造业,14.66,15.0998,intraday_rebound,0.028500000000000025,448984.31713969674
B_all_open_limit_down,2024-08-07,sz.002717,*ST岭南,N77生态保护和环境治理业,1.12,1.01,next_open,-0.09971428571428581,440081.03574753186
B_all_open_limit_down,2024-08-07,sz.001379,腾达科技,C34通用设备制造业,29.2,30.076,intraday_rebound,0.028500000000000025,442625.7415322552
B_all_open_limit_down,2024-08-07,sz.001239,永达股份,C33金属制品业,18.53,19.085900000000002,intraday_rebound,0.028500000000000025,445170.44731697853
B_all_open_limit_down,2024-08-07,sh.603390,通达电气,C39计算机、通信和其他电子设备制造业,10.62,9.56,next_open,-0.10131167608286246,436124.5382577477
B_all_open_limit_down,2024-08-08,sz.002717,*ST岭南,N77生态保护和环境治理业,1.01,0.91,next_open,-0.10050990099009899,427357.57142581994
B_all_open_limit_down,2024-08-08,sh.600444,国机通用,C35专用设备制造业,12.84,12.36,next_open,-0.03888317757009346,423965.9898530697
B_all_open_limit_down,2024-08-08,sz.002659,凯文教育,P83教育,3.55,3.6565,intraday_rebound,0.028500000000000025,426451.8997211389
B_all_open_limit_down,2024-08-08,sz.001239,永达股份,C33金属制品业,16.68,15.65,next_open,-0.06325059952038364,420934.8720190683
B_all_open_limit_down,2024-08-08,sh.600576,祥源文旅,N78公共设施管理业,4.41,4.5423,intraday_rebound,0.028500000000000025,423420.78188713745
B_all_open_limit_down,2024-08-09,sz.002717,*ST岭南,N77生态保护和环境治理业,0.91,0.9373,intraday_rebound,0.028500000000000025,425834.28034389415
B_all_open_limit_down,2024-08-09,sh.600343,航天动力,C34通用设备制造业,8.42,8.672600000000001,intraday_rebound,0.028500000000000025,428247.7788006508
B_all_open_limit_down,2024-08-09,sz.002651,利君股份,C35专用设备制造业,5.88,5.42,next_open,-0.07973129251700678,421495.8015569662
B_all_open_limit_down,2024-08-09,sz.000901,航天科技,C36汽车制造业,12.43,11.19,next_open,-0.10125864843121485,412920.79833865026
B_all_open_limit_down,2024-08-12,sh.600449,宁夏建材,C30非金属矿物制品业,9.74,9.0,next_open,-0.07747535934291588,406522.5608923601
B_all_open_limit_down,2024-08-12,sz.300311,ST任子行,I65软件和信息技术服务业,3.18,3.09,next_open,-0.029801886792452936,404061.3971150926
B_all_open_limit_down,2024-08-12,sz.000698,ST沈化,C26化学原料和化学制品制造业,2.74,2.62,next_open,-0.04529562043795626,400320.6963645955
B_all_open_limit_down,2024-08-12,sz.002360,ST同德,C26化学原料和化学制品制造业,4.45,4.22,next_open,-0.05318539325842703,395928.42535575054
B_all_open_limit_down,2024-08-12,sz.000901,航天科技,C36汽车制造业,11.19,10.44,next_open,-0.06852412868632712,390269.41777122684
B_all_open_limit_down,2024-08-13,sh.600280,中央商场,F52零售业,2.8,2.884,intraday_rebound,0.028500000000000025,392493.95345252287
B_all_open_limit_down,2024-08-13,sz.002871,伟隆股份,C34通用设备制造业,9.09,8.33,next_open,-0.08510836083608359,385850.9153663305
B_all_open_limit_down,2024-08-13,sh.603139,康惠股份,C27医药制造业,13.41,12.8,next_open,-0.04698844146159581,382183.2850280916
B_all_open_limit_down,2024-08-13,sz.002285,世联行,K70房地产业,1.92,1.9776,intraday_rebound,0.028500000000000025,384407.8207093876
B_all_open_limit_down,2024-08-14,sh.603687,大胜达,C22造纸和纸制品业,5.97,5.69,next_open,-0.04840117252931314,380686.66285903315
B_all_open_limit_down,2024-08-15,sz.002634,*ST棒杰,C18纺织服装、服饰业,2.82,2.9046,intraday_rebound,0.028500000000000025,382856.57683732966
B_all_open_limit_down,2024-08-15,sz.000509,华塑控股,C39计算机、通信和其他电子设备制造业,2.92,3.0076,intraday_rebound,0.028500000000000025,385026.4908156261
B_all_open_limit_down,2024-08-16,sh.603517,ST绝味,C13农副食品加工业,13.22,12.3,next_open,-0.07109152798789714,379552.0665060459
B_all_open_limit_down,2024-08-16,sh.603458,勘设股份,M74专业技术服务业,6.51,6.7053,intraday_rebound,0.028500000000000025,381746.717503695
B_all_open_limit_down,2024-08-19,sz.000812,陕西金叶,C23印刷和记录媒介复制业,3.38,3.37,next_open,-0.004458579881656708,381406.3078567849
B_all_open_limit_down,2024-08-20,sh.603633,徕木股份,C39计算机、通信和其他电子设备制造业,6.26,6.0,next_open,-0.04303354632587858,378123.65465315746
B_all_open_limit_down,2024-08-20,sh.603324,盛剑科技,C35专用设备制造业,26.09,26.872700000000002,intraday_rebound,0.028500000000000025,380297.6706079411
B_all_open_limit_down,2024-08-20,sz.002370,亚太药业,C27医药制造业,3.03,3.1209,intraday_rebound,0.028500000000000025,382471.6865627248
B_all_open_limit_down,2024-08-20,sz.002369,卓翼科技,C39计算机、通信和其他电子设备制造业,4.22,4.3466,intraday_rebound,0.028500000000000025,384645.7025175085
B_all_open_limit_down,2024-08-20,sz.300050,世纪鼎利,I65软件和信息技术服务业,4.53,4.665900000000001,intraday_rebound,0.028500000000000025,386819.7184722922
B_all_open_limit_down,2024-08-22,sh.601921,浙版传媒,R86新闻和出版业,9.48,9.7644,intraday_rebound,0.028500000000000025,389024.5908675842
B_all_open_limit_down,2024-08-23,sh.600719,大连热电,D44电力、热力生产和供应业,5.54,4.99,next_open,-0.10077797833935015,381183.5685091986
B_all_open_limit_down,2024-08-26,sh.600719,大连热电,D44电力、热力生产和供应业,4.99,4.9,next_open,-0.019536072144288597,379694.202570276
B_all_open_limit_down,2024-08-26,sh.600187,*ST国中,D46水的生产和供应业,3.35,3.02,next_open,-0.10000746268656718,372069.96226939274
B_all_open_limit_down,2024-08-27,sh.600187,*ST国中,D46水的生产和供应业,3.02,2.72,next_open,-0.10083774834437081,364566.22282502864
B_all_open_limit_down,2024-08-28,sh.600187,*ST国中,D46水的生产和供应业,2.72,2.8016,intraday_rebound,0.028500000000000025,366644.2502951313
B_all_open_limit_down,2024-08-28,sz.000810,创维数字,C39计算机、通信和其他电子设备制造业,11.61,11.9583,intraday_rebound,0.028500000000000025,368722.277765234
B_all_open_limit_down,2024-09-03,sz.003015,日久光电,C39计算机、通信和其他电子设备制造业,12.51,12.8853,intraday_rebound,0.028500000000000025,370823.9947484958
B_all_open_limit_down,2024-09-03,sz.002681,奋达科技,C39计算机、通信和其他电子设备制造业,4.43,4.5629,intraday_rebound,0.028500000000000025,372925.7117317577
B_all_open_limit_down,2024-09-09,sh.600110,诺德股份,C39计算机、通信和其他电子设备制造业,2.72,2.65,next_open,-0.02723529411764719,370894.3634431482
B_all_open_limit_down,2024-09-09,sz.002388,新亚制程,C39计算机、通信和其他电子设备制造业,5.41,4.87,next_open,-0.10131515711645106,363337.75802777475
B_all_open_limit_down,2024-09-10,sh.600686,金龙汽车,C36汽车制造业,11.79,10.92,next_open,-0.07529134860050885,357866.5200678955
B_all_open_limit_down,2024-09-10,sh.600650,锦江在线,G54道路运输业,10.04,9.68,next_open,-0.03735657370517925,355151.9093203676
B_all_open_limit_down,2024-09-10,sh.600611,大众交通,G54道路运输业,9.27,8.34,next_open,-0.10182362459546929,347752.6358254117
B_all_open_limit_down,2024-09-10,sz.002388,新亚制程,C39计算机、通信和其他电子设备制造业,4.87,4.38,next_open,-0.10211601642710472,340332.1149319414
B_all_open_limit_down,2024-09-10,sh.603626,科森科技,C33金属制品业,10.7,9.63,next_open,-0.10149999999999987,332956.35844397754
B_all_open_limit_down,2024-09-11,sz.001267,汇绿生态,C39计算机、通信和其他电子设备制造业,5.02,5.170599999999999,intraday_rebound,0.028500000000000025,334854.20968710823
B_all_open_limit_down,2024-09-11,sh.600611,大众交通,G54道路运输业,8.34,8.5902,intraday_rebound,0.028500000000000025,336752.0609302389
B_all_open_limit_down,2024-09-11,sz.002388,新亚制程,C39计算机、通信和其他电子设备制造业,4.38,4.16,next_open,-0.05172831050228305,333307.406951579
B_all_open_limit_down,2024-09-11,sh.603626,科森科技,C33金属制品业,9.63,8.67,next_open,-0.10118847352024934,326569.1378196176
B_all_open_limit_down,2024-09-11,sz.001298,好上好,F51批发业,25.64,23.08,next_open,-0.1013439937597505,319820.51239713444
B_all_open_limit_down,2024-09-12,sh.603626,科森科技,C33金属制品业,8.67,8.9301,intraday_rebound,0.028500000000000025,321643.4893177981
B_all_open_limit_down,2024-09-12,sz.001298,好上好,F51批发业,23.08,23.772399999999998,intraday_rebound,0.028500000000000025,323466.4662384618
B_all_open_limit_down,2024-09-13,sz.002667,*ST威领,C32有色金属冶炼和压延加工业,6.47,6.6641,intraday_rebound,0.028500000000000025,325310.225096021
B_all_open_limit_down,2024-09-13,sh.603421,鼎信通讯,C40仪器仪表制造业,4.48,4.614400000000001,intraday_rebound,0.028500000000000025,327153.98395358026
B_all_open_limit_down,2024-09-18,sz.002813,路畅科技,C39计算机、通信和其他电子设备制造业,22.23,21.19,next_open,-0.04828362573099415,323994.7478500566
B_all_open_limit_down,2024-09-18,sz.002816,*ST和科,C34通用设备制造业,8.9,9.167,intraday_rebound,0.028500000000000025,325859.525558592
B_all_open_limit_down,2024-09-18,sz.000536,华映科技,C39计算机、通信和其他电子设备制造业,3.27,2.94,next_open,-0.10241743119266061,319158.2714303979
B_all_open_limit_down,2024-09-19,sh.600463,空港股份,E48土木工程建筑业,9.27,9.5481,intraday_rebound,0.028500000000000025,320977.47357755114
B_all_open_limit_down,2024-09-19,sz.000536,华映科技,C39计算机、通信和其他电子设备制造业,2.94,3.0282,intraday_rebound,0.028500000000000025,322796.6757247044
B_all_open_limit_down,2024-09-23,sh.600719,大连热电,D44电力、热力生产和供应业,6.12,6.3036,intraday_rebound,0.028500000000000025,324636.6167763352
B_all_open_limit_down,2024-09-24,sz.000062,深圳华强,F51批发业,28.62,25.76,next_open,-0.10143011879804326,318051.03065517155
B_all_open_limit_down,2024-09-24,sz.000948,南天信息,I65软件和信息技术服务业,17.27,15.54,next_open,-0.10167371163867983,311449.6287028768
B_all_open_limit_down,2024-09-25,sz.000062,深圳华强,F51批发业,25.76,26.5328,intraday_rebound,0.028500000000000025,313224.8915864832
B_all_open_limit_down,2024-09-25,sz.000948,南天信息,I65软件和信息技术服务业,15.54,16.0062,intraday_rebound,0.028500000000000025,315000.1544700896
B_all_open_limit_down,2024-09-25,sh.600619,海立股份,C34通用设备制造业,6.69,6.890700000000001,intraday_rebound,0.028500000000000025,316775.417353696
B_all_open_limit_down,2024-09-25,sz.000004,国华退,I65软件和信息技术服务业,14.63,15.068900000000001,intraday_rebound,0.028500000000000025,318550.6802373024
B_all_open_limit_down,2024-09-26,sh.600198,大唐电信,C39计算机、通信和其他电子设备制造业,7.58,7.09,next_open,-0.0661437994722956,314336.6497742265
B_all_open_limit_down,2024-10-09,sz.000717,中南股份,C31黑色金属冶炼和压延加工业,2.86,2.57,next_open,-0.10289860139860146,307867.6894482085
B_all_open_limit_down,2024-10-10,sz.002717,*ST岭南,N77生态保护和环境治理业,2.07,2.1321,intraday_rebound,0.028500000000000025,309622.53527806327
B_all_open_limit_down,2024-10-10,sz.000717,中南股份,C31黑色金属冶炼和压延加工业,2.57,2.6471,intraday_rebound,0.028500000000000025,311377.38110791805
B_all_open_limit_down,2024-10-11,sh.603529,爱玛科技,C37铁路、船舶、航空航天和其他运输设备制造业,31.01,31.940300000000004,intraday_rebound,0.028500000000000025,313152.2321802332
B_all_open_limit_down,2024-10-11,sh.603383,顶点软件,I65软件和信息技术服务业,36.15,37.2345,intraday_rebound,0.028500000000000025,314927.0832525483
B_all_open_limit_down,2024-10-11,sh.603106,恒银科技,C39计算机、通信和其他电子设备制造业,8.31,7.48,next_open,-0.10137966305655838,308613.6164565174
B_all_open_limit_down,2024-10-11,sh.601162,天风证券,J67资本市场服务,4.3,4.429,intraday_rebound,0.028500000000000025,310388.4675288326
B_all_open_limit_down,2024-10-11,sz.002693,双成药业,C27医药制造业,16.04,15.4,next_open,-0.04140024937655856,307810.2472832151
B_all_open_limit_down,2024-10-14,sh.603106,恒银科技,C39计算机、通信和其他电子设备制造业,7.48,7.704400000000001,intraday_rebound,0.028500000000000025,309564.76569272944
B_all_open_limit_down,2024-10-14,sz.002347,泰尔股份,C34通用设备制造业,4.84,4.9852,intraday_rebound,0.028500000000000025,311319.2841022438
B_all_open_limit_down,2024-10-17,sh.603829,洛凯股份,C38电气机械和器材制造业,14.83,14.0,next_open,-0.057467633175994626,307741.1276183636
B_all_open_limit_down,2024-10-23,sz.002693,双成药业,C27医药制造业,28.12,25.31,next_open,-0.10142887624466584,301498.36026864423
B_all_open_limit_down,2024-10-24,sz.002693,双成药业,C27医药制造业,25.31,26.0693,intraday_rebound,0.028500000000000025,303216.9009221755
B_all_open_limit_down,2024-10-24,sh.603038,华立股份,C41其他制造业,17.53,18.0559,intraday_rebound,0.028500000000000025,304935.44157570676
B_all_open_limit_down,2024-10-28,sz.000915,华特达因,C27医药制造业,29.48,30.3644,intraday_rebound,0.028500000000000025,306673.5735926883
B_all_open_limit_down,2024-10-30,sz.002072,凯瑞德,F51批发业,5.05,5.2015,intraday_rebound,0.028500000000000025,308421.6129621666
B_all_open_limit_down,2024-10-30,sh.600336,澳柯玛,C38电气机械和器材制造业,9.73,8.76,next_open,-0.10119167523124367,302215.0504299674
B_all_open_limit_down,2024-10-30,sh.603117,万林物流,G55水上运输业,8.01,8.2503,intraday_rebound,0.028500000000000025,303963.0897994457
B_all_open_limit_down,2024-10-31,sh.600336,澳柯玛,C38电气机械和器材制造业,8.76,9.0228,intraday_rebound,0.028500000000000025,305695.67941130255
B_all_open_limit_down,2024-11-01,sh.603021,*ST华鹏,C30非金属矿物制品业,5.45,5.6135,intraday_rebound,0.028500000000000025,307438.144783947
B_all_open_limit_down,2024-11-04,sz.000004,国华退,I65软件和信息技术服务业,17.58,18.1074,intraday_rebound,0.028500000000000025,309190.54220921546
B_all_open_limit_down,2024-11-04,sh.600520,三佳科技,C35专用设备制造业,39.32,40.4996,intraday_rebound,0.028500000000000025,310942.93963448395
B_all_open_limit_down,2024-11-04,sh.603021,*ST华鹏,C30非金属矿物制品业,4.91,4.9,next_open,-0.0035366598778003287,310725.47880417143
B_all_open_limit_down,2024-11-04,sz.002693,双成药业,C27医药制造业,30.28,31.1884,intraday_rebound,0.028500000000000025,312477.8762294399
B_all_open_limit_down,2024-11-04,sz.002261,拓维信息,I65软件和信息技术服务业,21.69,22.340700000000002,intraday_rebound,0.028500000000000025,314230.2736547084
B_all_open_limit_down,2024-11-05,sh.603038,华立股份,C41其他制造业,23.81,24.5243,intraday_rebound,0.028500000000000025,316021.3862145402
B_all_open_limit_down,2024-11-05,sz.002628,成都路桥,E48土木工程建筑业,5.73,5.9019,intraday_rebound,0.028500000000000025,317812.4987743721
B_all_open_limit_down,2024-11-05,sh.600624,ST复华,C27医药制造业,5.14,5.2942,intraday_rebound,0.028500000000000025,319603.6113342039
B_all_open_limit_down,2024-11-05,sh.600439,瑞贝卡,C19皮革、毛皮、羽毛及其制品和制鞋业,4.13,4.2539,intraday_rebound,0.028500000000000025,321394.7238940358
B_all_open_limit_down,2024-11-05,sh.600292,电投水电,N77生态保护和环境治理业,11.34,11.680200000000001,intraday_rebound,0.028500000000000025,323185.8364538676
B_all_open_limit_down,2024-11-08,sz.002253,川大智胜,I65软件和信息技术服务业,18.97,19.539099999999998,intraday_rebound,0.028500000000000025,325027.9957216547
B_all_open_limit_down,2024-11-08,sz.002312,川发龙蟒,C26化学原料和化学制品制造业,16.66,17.1598,intraday_rebound,0.028500000000000025,326870.1549894417
B_all_open_limit_down,2024-11-08,sz.002416,爱施德,F51批发业,17.34,17.8602,intraday_rebound,0.028500000000000025,328712.31425722875
B_all_open_limit_down,2024-11-11,sz.002693,双成药业,C27医药制造业,27.7,24.93,next_open,-0.10149999999999998,322039.45427780703
B_all_open_limit_down,2024-11-11,sz.000536,华映科技,C39计算机、通信和其他电子设备制造业,7.25,6.53,next_open,-0.10081034482758616,315411.933927938
B_all_open_limit_down,2024-11-11,sz.002542,*ST中岩,E48土木工程建筑业,5.57,5.01,next_open,-0.1020385996409337,308703.66508163034
B_all_open_limit_down,2024-11-11,sh.600340,*ST华幸,K70房地产业,3.62,3.26,next_open,-0.10094751381215478,302067.12690488895
B_all_open_limit_down,2024-11-11,sz.002765,蓝黛科技,C36汽车制造业,11.15,10.04,next_open,-0.10105156950672661,295423.7478505127
B_all_open_limit_down,2024-11-12,sz.002693,双成药业,C27医药制造业,24.93,25.06,next_open,0.0037146008824709433,295643.2241134064
B_all_open_limit_down,2024-11-12,sz.000536,华映科技,C39计算机、通信和其他电子设备制造业,6.53,5.92,next_open,-0.09491500765696786,290035.19465555006
B_all_open_limit_down,2024-11-12,sz.002542,*ST中岩,E48土木工程建筑业,5.01,4.51,next_open,-0.10130039920159678,284049.8859373723
B_all_open_limit_down,2024-11-12,sh.600340,*ST华幸,K70房地产业,3.26,2.93,next_open,-0.10272699386503054,277980.2872307675
B_all_open_limit_down,2024-11-12,sz.002765,蓝黛科技,C36汽车制造业,10.04,10.341199999999999,intraday_rebound,0.028500000000000025,279664.2025935154
B_all_open_limit_down,2024-11-13,sz.002542,*ST中岩,E48土木工程建筑业,4.51,4.6453,intraday_rebound,0.028500000000000025,281258.2885482984
B_all_open_limit_down,2024-11-13,sh.600340,*ST华幸,K70房地产业,2.93,3.0179,intraday_rebound,0.028500000000000025,282852.3745030815
B_all_open_limit_down,2024-11-13,sh.600292,电投水电,N77生态保护和环境治理业,14.73,15.1719,intraday_rebound,0.028500000000000025,284446.4604578645
B_all_open_limit_down,2024-11-13,sz.000716,黑芝麻,C14食品制造业,7.01,7.2203,intraday_rebound,0.028500000000000025,286040.5464126475
B_all_open_limit_down,2024-11-13,sz.002547,*ST春兴,C33金属制品业,4.95,5.0985000000000005,intraday_rebound,0.028500000000000025,287634.6323674306
